"_ano_pesquisa","dimensao","cargo_atual","setor","valor","qtd_respondentes"
"2025","uso_individual_ia","Arquiteto de Dados/Data Architect","Setor Alimentício","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","2"
"2025","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Indústria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","2"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Setor Público","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","2"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Agronegócios","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Marketing","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Outra Opção","Setor Público","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","2"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Setor Público","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","2"
"2025","uso_individual_ia","Outra Opção","Educação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Professor/Pesquisador","Educação","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Seguros ou Previdência","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","2"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Entretenimento ou Esportes","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Setor Automotivo","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Varejo","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Indústria","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Analytics Engineer","Internet/Ecommerce","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","2"
"2025","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Finanças ou Bancos","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Internet/Ecommerce","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Seguros ou Previdência","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Setor Imobiliário/ Construção Civil","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","2"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Setor de Energia","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","2"
"2025","uso_individual_ia","Analista de Suporte/Analista Técnico","Finanças ou Bancos","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Outra Opção","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","2"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Educação","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","2"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Agronegócios","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Telecomunicação","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Outra Opção","Setor de Energia","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","2"
"2025","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Varejo","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Indústria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","2"
"2025","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Entretenimento ou Esportes","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Agronegócios","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Data Product Manager/ Product Manager (PM/APM/DPM/GPM/PO)","Finanças ou Bancos","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Setor de Energia","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Analista de Suporte/Analista Técnico","Setor Público","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","2"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Área da Saúde","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Analista de Suporte/Analista Técnico","Finanças ou Bancos","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","2"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Seguros ou Previdência","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","2"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Área de Consultoria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","2"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Área de Consultoria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Internet/Ecommerce","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Área de Consultoria","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","2"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Seguros ou Previdência","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Entretenimento ou Esportes","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","2"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Indústria","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Seguros ou Previdência","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Setor Automotivo","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Área de Consultoria","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","2"
"2025","uso_individual_ia","Desenvolvedor/ Engenheiro de Software/ Analista de Sistemas","Telecomunicação","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Setor Farmaceutico","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Analista de Negócios/Business Analyst","Outra Opção","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e pago do meu próprio bolso.","2"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Finanças ou Bancos","Não utilizo nenhum tipo de solução de IA Generativa para melhorar a produtividade no dia a dia.","2"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Marketing","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","2"
"2025","uso_individual_ia","Analista de BI/BI Analyst","Agronegócios","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Engenheiro de Machine Learning/ML Engineer/AI Engineer","Área da Saúde","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Seguros ou Previdência","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Analytics Engineer","Educação","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","2"
"2025","uso_individual_ia","Cientista de Dados/Data Scientist","Setor Imobiliário/ Construção Civil","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Área da Saúde","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Outra Opção","Educação","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Estatístico","Finanças ou Bancos","Utilizo soluções de AI para código (exemplo: Github Copilot, Cursor, Claude Code) para ter mais produtividade no dia a dia.","2"
"2025","uso_individual_ia","Outra Opção","Setor Público","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","2"
"2025","uso_individual_ia","Engenheiro de Dados/Data Engineer/Data Architect","Seguros ou Previdência","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","2"
"2025","uso_individual_ia","Arquiteto de Dados/Data Architect","Área da Saúde","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","2"
"2025","uso_individual_ia","Analista de Dados/Data Analyst","Setor de Energia","Utilizo soluções pagas de AI Generativa (como por exemplo ChatGPT plus, Anthropic Claude, Google Gemini etc) e a empresa em que trabalho paga pela solução.","2"
"2025","uso_individual_ia","Analytics Engineer","Varejo","Utilizo apenas soluções gratuitas (como por exemplo o ChatGPT), para me ajudar a ser mais produtivo no dia a dia.","2"
